,Review1,"bản thân không trang điểm chỉ dùng kem chống nắng nên dùng nước tẩy trang là phù hợp, cứ nghĩ dịch covid sẽ ảnh hưởng đến thời gian vận chuyển nên sẽ bị nhận sản phẩm bị lâu không ngờ, vẫn như lúc chưa dịch, cám ơn tiki và đối tác vận chuyển"
422,"về tác dụng nâng tone da khá ok nhưng với các bạn từ da trung bình đến da thường thì hợp lí hơn,còn với các bạn da ngăm thì nên cân nhắc,thoa cả lên cổ để tránh tình trạng da mặt và da cổ lệch nhau
sản phẩm của Pond's làm da mình khá khô dù đã có dưỡng ẩm trước đó"
423,"Chất kem sữa thấm nhanh, nâng tông da sau khi thoa. duy chỉ có mùi kem với cảm nhận của riêng mình thì mình kg thích cái mùi này. giống mùi khăn giấy ướt huggies loại hạt bơ gì đấy. Giống cả mùi miếng sáp ngta hay treo trong xe ô tô á. 😅"
424,"giáo hàng nhanh, đóng gói sản phẩm quá sơ Sài không có bao nilon chống sốc ,  quà tặng kèm có vậy mà mình mua 2 hũ không có gửi quà tặng kèm shop làm mình thất vọng quá chưa lần nào mua hàng tiki lại thất vọng như lần này"
425,"Để phát huy tốt nhất thì nên dùng combo,  chứ dùng riêng vậy thì k có hiệu quả cao,  mình đã dùng được hơn 2 tuần do chưa biết cách sd và chỉ dùng dưỡng trắng nên hiệu quả rất ít. Sp này cũng có thể dùng làm phấn trang điểm."
426,"Điểm cộng đầu tiên là giao hàng sớm hơn dự kiến rất nhiều.
Điểm cộng thứ hai là đơn hàng đuọc gói ghém kỹ càng, dù là can nhựa nhưng bên trong vẫn có thêm giấy độn để tránh hư hỏng nếu có va đập phát sinh
Điểm cộng thứ ba là sản phẩm chất lượng như đã niêm yết trên gian hàng.
Đây là shop uy tín nhé mọi người ơi."
427,"Giao hàng chậm, đã hủy đơn hàng ngày 19/08 nhưng hôm nay 23/8 vẫn giao cho người nhà nhận. Hộp giấy rách te tua, canh nước sát khuẩn thì méo, bị chảy rất nhiều . 
Làm ăn ko có trách nhiệm"
428,"chai xịt khuẩn đặt 2 chai 500ml+1 cal 5lit đóng gói cũng trùm bao này nọ nhưng nắp chai ko siết chặt đổ hết sạch 1 chai
Nước xả Comfor 4 bịch 3,8lit khi đặt có km 4 cái tô cầu vồng...giao hàng thì để quá lâu thông cảm dịch này nọ đến khi giao thì ko thấy quà km...Gọi lại tổng đài bảo ko có chương trình quà tặng...Bực mình lắm luôn.Nghĩ cũng kỳ à nha.!"
429,"Sp có chất lượng đúng như mô tả, đóng gói chắc chắn, rất đáng tiền, giao hàng nhanh
P/s: ko có thời gian chụp hình nên mình lấy đỡ hình trên mạng up"
430,Cuộc sống ko bao giờ là bế tắc thực sự hay có khái niệm mất tất cả một khi bạn còn có niềm tin. Thật dễ nuối tiếc về một điều gì đó đã mất đi nhưng sẽ rất khó nhận ra và trân trọng những gì ta đang có…
431,"Ngày 6/6 mình mua, shop ghi có quà tặng kèm nhưng k khi nhận k thấy quà tặng kèm, cả ngày 6/6 đều có banner tặng srm nhưng app vào giỏ hàng k thấy mình nghĩ do shop auto có srm ngày 6/6, mình đã thử bằng cách xem các sp khác đều có tình trạng click vào srm nhưng toàn báo đóng nên mình tin tưởng như thế, k khác gì lừa đảo, yêu cầu tiki lên hệ để mình có câu trả lời thoả đáng, bao nhiêu lâu dùng tiki, nay thấy vọng triệt để"
432,"Kcn Anesa nổi tiếng từ trước đến giờ rồi, sử dụng lên da ko bị bí, khô thoáng. mua hàng giảm giá mà còn được tặng quà nữa. Mình ở Bảo Lộc mà Tiki giao hàng quá nhanh luôn, lại còn được freeship nữa. Shiper rất nhiệt tình. Tiki cứ phát huy như vậy sẽ Ủng hộ Tiki lâu dài."
433,"Tớ hay dùng loại này nên kiểu yên tâm lắm, cũng còn kha khá kcn nhưng vì sale xịn quá nên hốt luôn.
- Giao hàng nhanh chóng, thật lòng thấy có lỗi vs mấy anh shipper kinh khủng, nhà tớ ở ĐN, ngay lúc dịch nên ngta cấm k cho xe ở TP đến, vậy mà mấy anh phải vất vả trung chuyển các thứ, thank you?
- Tiếc cái sp sản xuất tít năm 2020 lận, trong khi kcn trước đó tớ mới mua tháng 3 thì lại có ngày sản xuất 3/2021, haizzzz. T.T mà hoi, dù gì cũng còn tới 2 năm để dùng.
- Về đóng gói sp thì khá ổn, giao đầy đủ cả sp khuyến mãi tặng kèm :>>> thích thật thích.
Cảm ơn shop nhá :>"
434,"Cho 2 sao, không phải vì chất lượng sản phẩm mà là khâu giải quyết đơn hàng chậm trễ, không thống nhất 
Biết mặc dù đang trong dịch, nhưng giao hàng hơn dự kiến rất lâu, cập nhật sai tình trạng đơn hàng. Giải quyết lâu nữa, Tiki đã xuống phong độ rất nhiều, làm mình phải suy nghĩ là có nên tiếp tục sử dụng Tiki để mua hàng nữa hay không"
435,"Giao hàng đúng hẹn. Thấm nhanh. Có mùi nhẹ
Nhưng lúc nhận hàng, tem chống giả đã bị mất 1/3 tem. Vậy làm sao kiểm tra mã sản phẩm thật hay giả được.
Màu nắp chai và thân chai cũng khác nhau. Mình nhớ là sản phẩm anessa mua bên nhật sẽ màu của thân và nắp giống nhau."
436,"Hàng chuẩn chính hãng , đóng gói kỹ càng , giao hàng nhanh chóng , chất lượng hoàn hảo , trong lúc thị trường rối loạn sản phẩm cồn khứ khuẩn không ít nhà sản xuất chọn hạ giá thành đồng nghĩa chất lượng kém thì c/ty vẫn duy chì chất lượng tốt và giá cả chấp nhận được, thật tuyệt chúc c/ t ngày càng phát triển lớn mạnh"
437,"Giao hàng nhanh. Sản phẩm tốt, mùa dịch mua cồn 75 độ về bơm vào bình xịt nhỏ xài dần, tính ra kinh tế hơn là mua mấy chai nhỏ lẻ, lại an tâm vì nhà luôn có sẵn cồn, ko bị thiếu cồn sát khuẩn đột xuất nữa. Giá hơi cao so với lúc ko có dịch, nhưng chấp nhận đc. Cám ơn shop."
438,mình mua cả tuần rồi chủ yếu để sát khuẩn đồ khi mua về nhà. hôm nay khui ra thì phát hiện tem niêm phong đã bị bóc trước đó. cái nắp mình vặn ra vẫn còn chốt bảo vệ. mình đặt nghi vấn cho loại cồn bên trong có phải 100% của nhà sản xuất ko?
439,"Mình không đánh giá về chất lượng sản phẩm. Mình cho 1 sao vì thái độ chăm sóc khách hàng của Tiki. Đặt 1 món hàng mà gần 1 tháng mới nhận. Hệ thống xác nhận thì báo đã bàn giao vận chuyển, báo chăm sóc khách hàng thì đổ lỗi do dịch nên vận chuyển hàng chậm. Hôm nay shipper giao tới thì báo rằng hàng chưa xuất kho nên không giao đúng hẹn được. Vậy rốt cuộc lỗi do ai. Mình đồng ý dịch nên việc vận chuyển hàng chậm hơn bình thường, thậm chí mình sẵn sàng nhận hàng qua dịch cũng được. Tuy nhiên thái độ chăm sóc khách hàng của Tiki rất tệ, mình đã phản ánh rất nhiều lần về vấn đề giao hàng chậm tại sao không hề có nhân viên phản hồi hoặc ít ra là một email xin lỗi về giao hàng chậm. Tiki giao hàng chậm trong khi khách hàng đã thanh toán rồi thì ít ra Tiki phải hiểu đó là sai cam kết, là lỗi của Tiki thì đáng lý Tiki phải có thiện chí đi xin lỗi khách hàng trước chứ. Sao đằng này lần nào cũng phải đợi khách hàng phản hồi, liên hệ trước rồi mới nói thông cảm, xin lỗi. Một hệ thống thương mại điện tử lớn vậy mà có cách chăm sóc khách hàng thiếu chuyên nghiệp vậy thì không hiểu Tiki nghĩ gì. Quá tệ!"
440,"Sản phẩm rất tốt. Giao hàng hơi lâu vì dịch, nhưng nhận hàng đúng mô tả, có tặng bình xịt. M.n nên mua. Dùng để xịt quần áo tay chân sau khi đi bên ngoài về, lau ví, điện thoại, kính để sát khuẩn."
441,"gói hàng rất đẹp , hàng chính hãng , mua trên tiki luôn là lựa trọn hàng đầu của tôi , giao hàng siêu nhanh , mưa như vậy bên giao hàng vẫn rất nhiệt tình , và nhiều lý do tôi thích mua trên tiki vì hàng chính hãng , đổi trả rất nhanh , chăm sóc khách hàng rất tốt , hộp và băng dính độc quyền , luôn ủng hộ tiki"
442,"🇻🇳🇻🇳🇻🇳 Mã săn Shopee Mỗi Tuần  🇻🇳🇻🇳

Fs live 0đ vào thứ 4.2 tiếng back fs 1 lần

Hàng rất ok phù hợp với giá tiền đóng gói cẩn thận giao hàng nhanh nhân viên giao hàng nhiệt tình chu đáo.Cảm ơn TiKi sẽ ủng hộ những lần mua tiếp theo.like like"
443,vì nghĩ sp do tiki trading cung cấp nên sẽ yên tâm và uy tín hơn nhưng thấy thất vọng quá. sp ghi dung tích 1.1l nhưng khi nhận đc sp chỉ đong tới phân nửa chai thôi. chắc bằng dung tích 850ml. vậy mà đề giá sale còn mắc hơn giá thực tế. cảm giác như bị lừa ấy
444,"Sản phẩm ok rẻ so với giá thị trường. Giao hàng trễ 3 ngày. Đóng gói kém, móp méo hết sản phẩm"
445,Đóng gói rất cẩn thận nhưng sản phẩm nhận được chỉ còn nữa chai. kiểu bị rút ruột. Tiki phải coi lại xem bị rút ruột từ khâu nào. Bữa h mình mua xà bông bị 2 lần r ah. lần sau chắc ko mua xà bông trên tiki nữa
446,"Tui da dầu và tui sử dụng srm này ưng lắm luôn, bạn nào da dầu như tui cũng nên thử nha. Mua ngay đợt sale nên siu ưng luôn, vừa rẻ vừa tốt. Tui thích em này nên là khi ẻm sắp hết tui đã tậu thêm 1 em siu to khổng lồ nữa🤞🤞🤞"
447,"Đóng gói cẩn thận, chất lượng cực kì tốt, còn tặng kèm túi đựng mĩ phẩm tiện lợi. Hài lòng về sản phẩm !"
448,"Sản phẩm như hình, đóng gói cẩn thận, giao hàng nhanh, chương trình ưu đãi hấp dẫn. Đây là lần thứ 2 mình mua hàng bên shop, vô cùng hài lòng, lần tới sẽ ghé lại."
449,"đồ của hãng luôn chất lượng, dùng hiệu quả. Tuy nhiên đặt ship hơi lâu 10 ngày mới nhận được nhưng xem lịch vận chuyển báo sẽ nhận được sau 5 ngày nên có vẻ tiki cập nhật không chuẩn lắm"
450,"Sp: đúng hàng có thêm quà tặng. 
Đóng gói: tiki gói thì đẹp rồi, chỉ có điều lần này ko có màng bóng cá bảo vệ sp nhưng may hàng ko bị gì. 
Giao nhận:Từ lúc mua đến nhận mất 5 ngày"
451,"Giao hàng nhanh, sản phẩm được đóng gói cẩm thận. Mình mua được lúc khuyến mãi cả bình nước Locklock lại cả mã giảm giá nên giá rất ổn. 
Chất lượng thì vẫn tốt như những sản phẩm khác của romano, mùi hương dễ chịu, thanh mát.!."
452,"Tiki giao hàng nhanh nhưng không thấy khuyến mãi kèm theo như chương trình khuyến mãi đã thông báo vậy tiki? Hàng được đóng gói ổn, có 1 chai hơi trầy chút ở nhãn trước mặt nhưng không ảnh hưởng lắm đến thực tế sử dụng; giá lúc mua là 259k/combo khá cao do với giá bán lúc bình thường nhưng mùa dịch thì đành chấp nhận vậy; nhân viên tiki giao hàng lịch sự và đúng chuẩn phòng dịch."
453,"Mùi hương Dầu Tắm Gội 2 Trong 1 Dành Cho Nam Romano Classic là sự kết hợp giữa những hương gỗ tự nhiên,
Đặc biệt là gỗ đàn hương, tinh dầu thơm từ cây hoắc hương cho hương thơm cổ điển, đầy nam tính
Công thức tắm gội 2 trong 1 tiện dụng
Sản phẩm là sự kết hợp độc đáo của sữa tắm có công thức cải tiến giúp làm sạch và nuôi dưỡng làn da mềm mịn, đầy sức sống cùng dầu gội với công thức cải tiến với thành phần Pro Vitamin B5 cho mái tóc mềm mại và chắc khỏe hơn"
454,"Biết gì không các bạn, mình đánh giá vì các bạn không làm đúng như mô tả, mình thì nói thẳng, quà tặng kèm nó ko là gì quá lớn so với mình, nhưng nó phải rõ ràng đâu ra đó. Ghi trong mô tả mua 2 chai dầu gọi tặng 1 chai sữa tắm, mình inbox thì nói hết sữa tắm nên tặng quà thay thế, đang tìm cách xử lí. Mình nhắn tin 2,3 lần, cứ nói đang xử lí. Tới nay mình vẫn không nhận được phản hồi từ trang các bạn, trang các bạn là trang Official, làm ăn mà thiếu uy tín, ko rõ ràng như thế thì mình ko chịu được. Chất lượng dầu gội tương đối tốt, nhưng có lẽ mình sẽ cân nhắc chuyển sang loại khác để xài trong thời gian sắp tới."
455,"Lâu nay tôi hay dùng Romano loại tắm & gội 2 in 1 Claasic, nay mua dùng thử Force xem mùi hương như thế nào. Loại Force có mùi hương mạnh/đậm hơn Claasic. Mua đợt khuyến mãi nên giá rẻ mà đỡ phải đi ra ngoài. Vẫn sẽ ủng hộ mua trên Tiki cho tiện."
456,"Về shipping: không có gì cần phàn nàn. Bạn shipper là ma xó chỗ tớ rồi, còn có biệt danh trong điện thoại của nhiều chị em.

Về ẩn phẩm:
Tớ đã quay video để định review mà hình như tiki không cho chức năng dùng video. Có mấy ảnh thì một ảnh là dùng ánh sáng trắng, còn lại dùng ánh sáng vàng nên trông hơi khác nhau nhé. Tớ đã check mã vạch và sản phầm hiện ra khớp với tên, mô tả sản phẩm chữ Nhật trông bình thường không nghi nhờ gì hết, còn hạn sử dụng khá lâu (hơn 2 năm) -> đồ thật (trừ khi làm giả tinh vi)
Khi *** thử bên trong thì lúc đầu hơi lo, vì nó ko “lụa” như các thằng perfect whip khác (có để hình), nhưng nếu cố gắng thì vẫn được. -> có vẻ đồ thật
Khi dùng thử lên mặt thì tớ nhận thấy loại này không bọt nhiều như bạn xanh truyền thống.
Nhưng tớ có thử kiếm review trên mạng, thì các quan sát tớ có được không sai biệt lắm. -> đồ thật
Cảm nhận: Lúc tớ dùng thì đang hơi có mụn vỡ, nên dùng hơi xót (nên chú ý thành phần chứa axit salicylic); dùng cảm giác rất sạch như bạn xanh blue truyền thống, nhưng lại ko  thấy ẩm ẩm như được quảng cáo (mặc dù khác biệt cảm nhận được so với xanh truyền thống). Họ quảng cáo 4 tuần, nên nếu có hiệu quả tớ sẽ quay lại mua tiếp và review lần hai!
Hy vọng mọi người thấy hữu ích. Dạo này hàng giả tùm lum chả biết thế nào mà lần."
457,"Chất lượng srm thì ok quá ròi, mình xài của nhà Senka cũng 3 4 năm nay rồi, xài từ màu hồng qua màu xanh, thấy chất lượng vẫn rất ok. Vì đợt này dịch nên có đặt hàng về quê, hàng thì bị móp méo, thùng hàng cũng bị rách 1 lỗ nữa😭 chắc do khâu vận chuyển. Mình mua trong store nên nhận đc gói hàng như này nên cũng hơi buồn, mong lần sau khắc phục ạ"
458,"Ấn tượng đầu tiên là chai sửa rửa mặt cực kì bẩn, đóng một lớp bụi ở bên ngoài, rất rất dơ, tiếp theo là thân chai bị dính mực và các vết bẩn như sản phẩm lỗi đã từng được đổi trả vậy. Ngày sản xuất là tận năm 2017 thì ai dám dùng nữa ? Thường thì sản phẩm của Senka sẽ không có nút bọc mà có một miếng tem gắn vào phần mở của chai để thể hiện là hàng vẫn còn mới nhưng cái này thì không có luôn ! Dung dịch màu xám và mùi nhẹ gần như sắp bị phai mất mùi, nói chung là chọn lọc sản phẩm quá tệ 👎 Quá thất vọng cho lần mua hàng này !"
459,"Sp sử dụng rất có hiệu quả, khi sử dụng khoả 2-3 tuần thì đã thấy giảm mụn rõ rệt rồi,   không bị khô da,   sau khi rửa mặt cảm thấy da vẫn giữ được độ ẩm.  Đối với những nút mụn sưng đỏ thì sữa rửa mặt  khán viêm mụn khá tốt,   do bọt của sữa rửa mặt nhiều nên làm giảm ma sát cho da tránh gây tổn thương đến nút mụn và mặt. ?? tôi rất thích các dòng sữa rửa mặt của Senka và đã sd qua nhiều típ sữa rửa mặt rồi, sản phẩm rất rất rất tốt ?"
460,"Mình có dùng srm của La Roche-Posay rồi so vs senka thì senka gây khô da hơn LRC, mùi senka cũng khá nồng, nhưng bọt là bọt mịn và rất nhiều mình k thích bọt như vậy, dùng xong srm này mọi ng nhớ apply thêm một lớp cấp ẩm nha
Thấy mn nhận xét k đến nỗi nào nên mua dùng thử,so vs mấy dòng giá bình dân khác đúng là k đến nỗi nào thật nhưng lần sau sẽ quay lại srm của La Roche-Posay, nó tuy đắt hơn  nhưng rửa cảm giác dễ chịu hơn, đúng bản chất câu tiền nào của đó.
Ns chung cũng  chấp nhận đc hơn những dòng như pons, nivea, hazeline,....mấy dòng đấy còn gây khô da hơn"
461,"Sản phẩm chất lượng, đóng gói rất tốt, cám ơn Tiki, cám ơn đơn vị vận chuyển. Giao hàng rất nhanh ạ. Cám ơn đơn vị vận chuyển ạ, giá rất tốt, vì đã có chai nhựa nên chỉ cần cắt và đổ vào xài thôi. Hãy mua hàng online để chống covid mọi người nhé."
462,"Giao hàng chậm (báo trong ngày nhưng chờ tận 17h chiều hôm sau trong khi đã chọn là giao giờ hành chính nên từ lúc đặt hàng đến lúc nhận được là khoảng 48h ~ 2 ngày)
Sản phẩm như hình, phải sử dụng mới biết được"
463,"Mua sản phẩm trên Tiki giá được giảm hơn so với tại siêu thị, anh Shipper giao hàng rất thân thiện, dễ thương. Nhưng có một điểm trừ là túi sữa tắm được đóng hộp chung với sách nhưng để túi trần,  không được bọc lại bao bì gì bên ngoài cả."
464,"Dịch căng thẳng nhưng vẫn giao hàng nhanh, gói cẩn thận, giá rẻ.
Chân ái của nhà mình trong suốt mùa dịch là đây. Dùng tiện lắm."
465,"Đóng gói hàng chắc chắn, được bọc trong 1 lớp ni lông chống sốc & thùng giấy ở ngoài. Sản phẩm của Lifebouy thì yên tâm về chất lượng rồi. Mua ngay đợt giảm giá nữa, rất đáng tiền!"
466,Tuần rồi mình có đặt mua sản phẩm này. Tuy nhiên lúc mở ra sử dụng thì cảm thấy có gì đó không ổn vì màu sắc nước sữa tắm thấy quá màu mè. Vì trước giờ mình xài lifebuoy không có sản phẩm nào màu như vậy. Trong hình bên phải là đồ Tiki giả và bên trái là mình ra ngoài phẩmcity mua. Nếu để ý thì tem phía trước cũng khác nhau dòng chữ detox siêu bụi mịn. Mình mong nhận được sự hỗ trợ từ phía tiki
467,"Giao hàng siêu chậm, đặt hàng 22/9 hẹn giao 11/10 . Đến ngày hẹn không thấy giao hỏi thì Tiki trả lời do đơn hàng đặt trong thờ iđiểm dịch, không xử lý kịp. Không đồng tình với Tiki. Trước giờ vẫn rất tin tưởng Tiki Trading, với cái đơn hàng này thì rất thất vọng. Mong Tiki xem lại cách làm. Nhận hàng 13/10 sau khi mất hơn 3000 tiền điện thoại khiếu nại mới giao."
468,"Tiki giao nhanh và đúng giờ cho mình. 
Tuy nhiên mặt hàng này khá dễ bị leak, vậy mà bên bán hàng bọc khá lỏng lẻo, 1 lớp nilon bên ngoài chai nên là bị đổ ra ngoài 1 ít.
Mình từng mua chỗ khác thấy người ta có dán băng dính vào cổ chai đó, có thể tham khảo để khắc phục."
469,"Mình vừa nhận được hàng Tiki Now và hoàn toàn chưa sử dụng nhưng mình phát hiện thấy khoảng 1/4 chai bị rỗng. Không biết do nhà sản xuất hay do bị ai đó lấy bớt ra.
Nút vặn của chai mở rất dễ vì vậy việc lấy ra không hề khó khăn. Cũng có thể cổ chai bị vặn ra trước khi đến tay khách hàng nên mới có hiện tượng dầu bên trong dính vào cổ lọ. 
Đề nghỉ Tiki và Nhà sản xuất xác minh do nhà sản xuất để khỏng trống đó hay do bị bớt dầu bên trong!"
470,"Dù trên sph có dán tem hàng dễ vỡ nhưng khi nhận hàng thì thấy hộp bị bóp méo, dị dạng, rất xấu luôn! mình đặt Tiki now, thấy ghi là giao hàng trước 11h59ph AM 30.6 mà đến 5.7 mới nhận được cuộc gọi giao hàng của anh shipper :))"
471,"Lần đầu đặt ở shop, sẽ không bao giờ đặt tiếp, miếng bông mỏng vô cùng, cảm tưởng chỉ có 1 xíu bông ở trong thôi, khi nhận 6 hộp bông tẩy trang k được đóng hộp, chỉ có dán băng keo và bọc chống sốc. Thật sự mình k muốn đánh giá vì sẽ ảnh hưởng đến shop tuy nhiên nếu mình k đánh giá sẽ có bạn thất vọng giống mình. Sẽ không bao giờ đặt kẻ shop này nữa."
472,"Nhận được hàng chỉ đc bọc 1 lớp giấy nilong bóng không có chống sốc cũng ko có hộp carton, rõ ràng vỏ hộp sản phẩm rất dễ móp méo và shop cũng nhận được nhiều đánh giá không tốt về việc đóng gói sản phẩm nhưng không hề thấy shop rút kinh nghiệm cho những đơn hàng sau, nhận về như một mớ bùi nhùi cảm giác không muốn xài tí nào. Đánh giá 1 sao để shop rút kinh nghiệm và cải thiện cho tốt hơn. Mua lần đầu cũng như lần cuối"
473,"Best bông tẩy trang của đời mình, loại này miếng mỏng đỡ tốn toner hơn hộp xanh lá và vẫn êm mặt như nhau. Mua theo combo 6 hộp tính ra giá cũng same same như mua lẻ. Đóng gói không được tốt lắm, móp hết hộp bông nhưng do có lớp nylon bọc ngoài mỗi hộp nên bông không bị ảnh hưởng."
474,sản phẩm được đóng gói rất kĩ lúc đầu mk xem đánh giá rất sợ bông đóng gói cần thận... bông silicot thì dùng siêu thích rồi shop giao hàng nhanh mk ở ngoại thành mà 2 ngày lấy được hàng rồi shop còn gửi thiệp cảm ơn nx vô cùng chu đáo
475,"- Chất lượng sản phẩm: Miễn bàn rùi, ưng mỗi loại này
- Đóng gói: Cứ sợ bị móp như mọi người nhận xét, hên là TiKi đóng cho cái thùng carton chắc chắn mà đẹp gọn sạch, mà thùng hơi to, hơi phí xíu. :))))
- Giao hàng: Giao nhanh, nhân viên lịch sự, gọi trước để chuẩn bị, xuống là thấy ảnh vừa chạy đến, 2 bên đỡ đợi nhau.
Chưa bao giờ thất vọng khi mua hàng online từ Tiki"
476,"Giao hàng từ sài gòn về cà mau thật thần tốc. 3/6 đặt hàng, 4/6 nhận hàng. Sản phẩm mua là dầu gội date mới. Sản phẩm mua là dầu xả sản xuất năm 2020. Nhưng không hiểu sao cặp dầu gội này không thơm như cặp trước mình mua. Mặc dù cặp này mình khẳng định là hàng chính hãng. Tuy nhiên mình vẫn hài lòng với giá 199k mà được hẳn cả cặp gội xả"
477,"chai đầu mình mua ở Siêu Thị giá trên 200k về dùng rất thích nên mình lên tiki đặt lại. 
Nhưng thật sự ko hài lòng khi cầm sản phẩm lỏng hơn chai cũ, mình có mở ra test mùi thì ko thơm như chai cũ, mùi mau phai. Cộng thêm ko hiểu sao lại có mã vạch được cắt dán chồng lên mã vạch cũ. Thật sự quá thất vọng."
478,"Ấn tượng đầu tiên khi mở gói hàng ra là sự cẩn thận về khâu đóng gói của Tiki nè, Tiki luôn rất cẩn thận dù là món đồ nhỏ nhất. Thứ 2 là mùi hương nhẹ của em dầu gội này. Tuy lần đầu sử dụng chưa biết công dụng như thế nào, nhưng nếu chất lượng tốt mình sẽ tiếp tục ủng hộ em nó nè."
479,"Nhỏ hơn mình nghĩ. Cầm vừa bàn tay luôn. Dịch dã nhưng giao từ hcm ra hà nội cũng nhanh nè. Có recommend cho shop chút ở khâu cuốn, bọc chai dầu gội là đừng dán thẳng băng dính vào thân chai đc ko @@. Lúc lột ra, chất dính nhầy nhậy của băng dính nó vẫn bám ở thân chai ko đi hết. Dần dần Bụi, bẩn bám vào chỗ dính đấy đen sì mất thẩm mĩ kắm, cái chai đang đẹp mà. Mong là lần sau sẽ cuốn 1 lớp giấy vào chai trc rồi mới cuốn lại bằng băng dính."
480,"Ko đc tặng dầu xả,chương trình quà tặng ko rõ ràng.
Bộ phận giao hàng kỳ cục, giao hàng phải nhắn tin lại cho người chuyển là đã nhận đc hàng. Mình khó chịu nhưng vẫn nhắn lại, nhưng nhắn nhìu lần vẫn nói ko nhận đc tin nhắn, đòi lấy lại hàng, nào nhận đc tin nhắn thì trả lại. Làm phiền KH rất nhiều.
Nói chung là rườm rà, mốt bỏ ko mua hàng Tiki nữa"
481,"Mới nhận hàng của shop. 
lần này chơi lớn mua cả bộ 4sp mới, nhân hàng về thấy mẫu rất đep, bao bì chắc chắn. Mà giá thì quá hợp lý. mấy sp cũ mình đều dùng r nên rất yên tâm với sp mới này luôn. ủng hộ shop!"
482,"Phấn nước lagivado sử dụng tốt, che khuyết điểm, mềm mịn. giá cả phải chăng, giao hàng đúng hẹn, bao bì sản phẩm đẹp, đóng gói cẩn thận. Mọi người nên mua sản phẩm này."
483,"Phấn nước Lagivado có mẫu mã kiểu dáng rất trẻ trung, lại che khuyết điểm tối đa , che đc những mụn mà mình ko mong muốn nên mình rất thích sp này"
484,"Shop giao hàng siêu nhanh, hàng đóng gói cẩn thận. 
Vỏ phấn đẹp thiệt, cầm cái ưng liền. Chất phấn mịn, mềm, đaanh lên da không bị khô. Thích hơn bản màu đen lúc trước luôn."
485,"tiki giao hàng nhanh.
hộp phấn đẹp, màu bắt mắt. bông phấn mềm,dặm phấn đều,che phủ ổn, giữ màu trên da, mới đầu dùng khá ấn tượng, sẽ quay lại review thêm sau khi dùng nữa. tks shop"
486,"giao hàng kiểu gì không thể hiểu nổi. tôi đã order 5 chai, nhưng nhận được 3 chai đầy đủ nắp, dung dịch, và 2 chai không, không có vòi xịt, không có dung dịch. ĐỀ NGHỊ TIKI VÀ BÊN GIAO HÀNG GIẢI QUYẾT ĐƠN HÀNG 535233307. đề nghị của tôi là hủy đơn hàng, tự lấy lại sản phẩm, và hoàn tiền. 
cho Tiki 0 ⭐. sau khi giải quyét vấn đề. xóa app tiki.

Trân trọng, 
Ms. Ngọc (0909345985)"
487,"Rõ ràng đơn hàng mình đặt mua là 1 chai dung dịch sát khuẩn On1 650ml, mà nhận hàng lại là hai chai xịt sát khuẩn tay nhanh 100ml. Sự khác biệt hoàn toàn so với đơn hàng vừa mất công đổi trả vừa tăng nguy cơ giao tiếp nhiều khi dịch đang phức tạp như hiện nay. Mong nhà bán kiểm tra đơn hàng thật kĩ để không lãng phí thời gian công sức của người mua và người vận chuyển. Nếu không có hàng thì có thể báo hủy, sẽ tốt hơn nhiều."
488,"Sản phẩm tốt, mình thích của On1, mùi thơm cũng dễ chịu
Shop giao nhanh, nhân viên tiki giao hàng cũng dễ thương. Đóng gói tạm ổn chưa thực sự cẩn thận lắm nhưng không phải là vấn đề với mình. 
Rất hài lòng."
489,"Mùa dịch nên mua thêm chai xịt khuẩn để chà rửa vật dụng rất tiện. Shop đóng gói kỹ càng, tuy vậy chai vẫn có chảy nước ra, nhưng không nhiều nên cũng không sao."
490,"xài không bị khô tay, thích hợp mua dùng trong mùa dịchĐã nhận hàng, đóng gói sản phẩm chắc chắn. Có mùi thơm dễ chịu. Nói chung okela."
491,"Đóng gói quá tệ, nắp chai thì lỏng lẻo, Ko đậy kín, làm đổ sữa dưỡng thể ra ngoài, cũng Ko quấn bọc nhựa để tránh va đắp nữa. Mong Tiki khắc phục tình trạng này, mua hàng nhiều lần trên Tiki nhưng Ko có lần nào tệ như lần này."
492,Thiệt chứ mình muốn mua cái gì thì cứ tiki mà quất tới:)))) rất ô kê rất tuyệt vời. Chai này vừa to vừa rẻ. Xài thơm thơm mà hông có bị dài lông như loại khác. (Bạn nào sợ dài lông thì mua loại chống nắng giống này nè là ok nhe)
493,"ban đầu mình xài thì mùi hơi nồng, nhưng qua hôm sao mùi đã dễ chịu. khi bôi kem thấy lên tone và mềm mịn hơn hẳn. đã vậy còn có công thức bảo vệ da dưới ô nhiễm môi trường nên mình vô cùng yên tâm. chai lớn xài chắc cũng lâu. khi nào hết sẽ ủng hộ shop và tiki tiếp"
494,"Chưa khi nào mình thấy Tiki làm việc tệ như vậy. Mình nghĩ lần sau khi mua thứ gì đó chắc 80% mình sẽ lựa chọn sàn thương mại điện tử khác. Có lẽ sẽ không còn là Tiki nữa. Tràn hết cả sữa dưỡng ẩm ra ngoài, các bạn tính đuổi khách luôn sao. Rõ ràng là tiki trading mà còn làm ăn như vậy, những chỗ khác tin tưởng sao được. Các bạn có thể dùng băng dính quấn vô cái nắp để cố định ngăn cho sản phẩm không tràn ra ngoài. Hơn nữa, dù có đánh giá tệ mà cũng đâu có thấy các bạn phản hồi gì. Thực sự rất thất vọng"
